"","w_cultivar","ID","Year","REP","TRT","percent_necrosis","percent_pycnidia","disease_severity"
"3221","MI696","WAI1903",2019,1,13,0,0,1
"3222","MI696","WAI1903",2019,2,13,1,0,1
"3223","Milan","WAI1903",2019,1,14,8,2,1.5
"3224","Milan","WAI1903",2019,2,14,55,5,3.5
"3225","Millewa","WAI1903",2019,1,15,45,5,3.5
"3226","Millewa","WAI1903",2019,2,15,65,10,3.5
"3227","Summit","WAI1903",2019,1,16,65,12,4
"3228","Summit","WAI1903",2019,2,16,85,8,4
"3229","Tadorna","WAI1903",2019,1,4,35,30,4
"3230","Tadorna","WAI1903",2019,2,4,45,15,3.5
"3231","Thornbill","WAI1903",2019,1,18,58,8,3.5
"3232","Thornbill","WAI1903",2019,2,18,100,15,5
"3233","Vernopolis","WAI1903",2019,1,2,85,12,4.5
"3234","Vernopolis","WAI1903",2019,2,2,100,50,5
"3235","W7984","WAI1903",2019,1,8,5,2,1
"3236","W7984","WAI1903",2019,2,8,5,0,1
"3237","WW11288","WAI1903",2019,1,17,25,2,2
"3238","WW11288","WAI1903",2019,2,17,75,4,3.5
"3239","WW2449","WAI1903",2019,1,10,85,8,4.5
"3240","WW2449","WAI1903",2019,2,10,100,50,5
"3241","Arina","WAI1904",2019,1,11,0,0,1
"3242","Arina","WAI1904",2019,2,11,1,0,1
"3243","AUS4203","WAI1904",2019,1,19,45,8,3.5
"3244","AUS4203","WAI1904",2019,2,19,65,5,3.5
"3245","AUS4204","WAI1904",2019,1,20,80,2,4
"3246","AUS4204","WAI1904",2019,2,20,100,2,5
"3247","Bulgaria_88","WAI1904",2019,1,1,35,8,3
"3248","Bulgaria_88","WAI1904",2019,2,1,2,0,1
"3249","CPI133872","WAI1904",2019,1,5,5,0,1
"3250","CPI133872","WAI1904",2019,2,5,1,0,1
"3251","Currawong","WAI1904",2019,1,7,0,0,1
"3252","Currawong","WAI1904",2019,2,7,100,40,5
"3253","Hereward","WAI1904",2019,1,6,30,15,3.5
"3254","Hereward","WAI1904",2019,2,6,25,8,3
"3255","Israel_493","WAI1904",2019,1,3,100,8,5
"3256","Israel_493","WAI1904",2019,2,3,5,1,1
"3257","Kavkaz-K4500L.6.A.4","WAI1904",2019,1,12,2,0,1
"3258","Kavkaz-K4500L.6.A.4","WAI1904",2019,2,12,65,5,3.5
"3259","Lorikeet","WAI1904",2019,1,9,2,0,1
"3260","Lorikeet","WAI1904",2019,2,9,2,0,1
"3261","MI696","WAI1904",2019,1,13,0,0,1
"3262","MI696","WAI1904",2019,2,13,65,5,3.5
"3263","Milan","WAI1904",2019,1,14,58,4,3.5
"3264","Milan","WAI1904",2019,2,14,2,0,1
"3265","Millewa","WAI1904",2019,1,15,30,8,3
"3266","Millewa","WAI1904",2019,2,15,70,5,3.5
"3267","Summit","WAI1904",2019,1,16,18,5,2
"3268","Summit","WAI1904",2019,2,16,1,0,1
"3269","Tadorna","WAI1904",2019,1,4,5,2,1.5
"3270","Tadorna","WAI1904",2019,2,4,65,15,3.5
"3271","Thornbill","WAI1904",2019,1,18,100,5,5
"3272","Thornbill","WAI1904",2019,2,18,12,4,2
"3273","Vernopolis","WAI1904",2019,1,2,95,25,5
"3274","Vernopolis","WAI1904",2019,2,2,100,30,5
"3275","W7984","WAI1904",2019,1,8,2,0,1
"3276","W7984","WAI1904",2019,2,8,5,0,1
"3277","WW11288","WAI1904",2019,1,17,8,0,1
"3278","WW11288","WAI1904",2019,2,17,1,0,1
"3279","WW2449","WAI1904",2019,1,10,85,3,4.5
"3280","WW2449","WAI1904",2019,2,10,100,23,5
"3281","Arina","WAI1922",2019,1,11,2,0,1
"3282","Arina","WAI1922",2019,2,11,1,0,1
"3283","AUS4203","WAI1922",2019,1,19,58,15,3.5
"3284","AUS4203","WAI1922",2019,2,19,100,8,5
"3285","AUS4204","WAI1922",2019,1,20,100,2,5
"3286","AUS4204","WAI1922",2019,2,20,100,2,5
"3287","Bulgaria_88","WAI1922",2019,1,1,0,0,1
"3288","Bulgaria_88","WAI1922",2019,2,1,2,0,1
"3289","CPI133872","WAI1922",2019,1,5,3,0,1
"3290","CPI133872","WAI1922",2019,2,5,3,0,1
"3291","Currawong","WAI1922",2019,1,7,2,0,1
"3292","Currawong","WAI1922",2019,2,7,100,25,5
"3293","Hereward","WAI1922",2019,1,6,90,40,5
"3294","Hereward","WAI1922",2019,2,6,100,35,5
"3295","Israel_493","WAI1922",2019,1,3,65,20,4
"3296","Israel_493","WAI1922",2019,2,3,100,25,5
"3297","Kavkaz-K4500L.6.A.4","WAI1922",2019,1,12,0,0,1
"3298","Kavkaz-K4500L.6.A.4","WAI1922",2019,2,12,3,0,1
"3299","Lorikeet","WAI1922",2019,1,9,2,0,1
"3300","Lorikeet","WAI1922",2019,2,9,1,0,1
"3301","MI696","WAI1922",2019,1,13,0,0,1
"3302","MI696","WAI1922",2019,2,13,1,0,1
"3303","Milan","WAI1922",2019,1,14,0,0,1
"3304","Milan","WAI1922",2019,2,14,35,8,3
"3305","Millewa","WAI1922",2019,1,15,5,2,1.5
"3306","Millewa","WAI1922",2019,2,15,10,5,1.5
"3307","Summit","WAI1922",2019,1,16,0,0,1
"3308","Summit","WAI1922",2019,2,16,2,0,1
"3309","Tadorna","WAI1922",2019,1,4,3,0,1
"3310","Tadorna","WAI1922",2019,2,4,15,5,2
"3311","Thornbill","WAI1922",2019,1,18,18,4,2
"3312","Thornbill","WAI1922",2019,2,18,45,8,3.5
"3313","Vernopolis","WAI1922",2019,1,2,100,40,5
"3314","Vernopolis","WAI1922",2019,2,2,100,5,5
"3315","W7984","WAI1922",2019,1,8,1,0,1
"3316","W7984","WAI1922",2019,2,8,2,0,1
"3317","WW11288","WAI1922",2019,1,17,5,1,1.5
"3318","WW11288","WAI1922",2019,2,17,8,0,1
"3319","WW2449","WAI1922",2019,1,10,95,35,5
"3320","WW2449","WAI1922",2019,2,10,3,0,1
"3321","Arina","WAI950",2019,1,11,2,0,1
"3322","Arina","WAI950",2019,2,11,0,0,1
"3323","AUS4203","WAI950",2019,1,19,15,3,1.5
"3324","AUS4203","WAI950",2019,2,19,58,8,3.5
"3325","AUS4204","WAI950",2019,1,20,65,0,3.5
"3326","AUS4204","WAI950",2019,2,20,70,6,3.5
"3327","Bulgaria_88","WAI950",2019,1,1,3,0,1.5
"3328","Bulgaria_88","WAI950",2019,2,1,0,0,1
"3329","CPI133872","WAI950",2019,1,5,3,0,1
"3330","CPI133872","WAI950",2019,2,5,5,0,1
"3331","Currawong","WAI950",2019,1,7,30,18,3.5
"3332","Currawong","WAI950",2019,2,7,2,0,1
"3333","Hereward","WAI950",2019,1,6,5,0,1
"3334","Hereward","WAI950",2019,2,6,5,2,1.5
"3335","Israel_493","WAI950",2019,1,3,58,12,3.5
"3336","Israel_493","WAI950",2019,2,3,25,4,2.5
"3337","Kavkaz-K4500L.6.A.4","WAI950",2019,1,12,0,0,1
"3338","Kavkaz-K4500L.6.A.4","WAI950",2019,2,12,2,0,1
"3339","Lorikeet","WAI950",2019,1,9,3,0,1
"3340","Lorikeet","WAI950",2019,2,9,1,0,1
"3341","MI696","WAI950",2019,1,13,2,0,1
"3342","MI696","WAI950",2019,2,13,3,0,1
"3343","Milan","WAI950",2019,1,14,15,8,2
"3344","Milan","WAI950",2019,2,14,50,40,4
"3345","Millewa","WAI950",2019,1,15,0,0,1
"3346","Millewa","WAI950",2019,2,15,85,40,5
"3347","Summit","WAI950",2019,1,16,8,8,1.5
"3348","Summit","WAI950",2019,2,16,75,45,4.5
"3349","Tadorna","WAI950",2019,1,4,0,0,1
"3350","Tadorna","WAI950",2019,2,4,75,40,4.5
"3351","Thornbill","WAI950",2019,1,18,5,0,1
"3352","Thornbill","WAI950",2019,2,18,8,2,1.5
"3353","Vernopolis","WAI950",2019,1,2,35,12,3
"3354","Vernopolis","WAI950",2019,2,2,65,40,4
"3355","W7984","WAI950",2019,1,8,2,0,1
"3356","W7984","WAI950",2019,2,8,5,2,1.5
"3357","WW11288","WAI950",2019,1,17,8,0,1
"3358","WW11288","WAI950",2019,2,17,25,5,2.5
"3359","WW2449","WAI950",2019,1,10,100,5,5
"3360","WW2449","WAI950",2019,2,10,100,40,5
"3361","Arina","WAI954",2019,1,11,0,0,1
"3362","Arina","WAI954",2019,2,11,0,0,1
"3363","AUS4203","WAI954",2019,1,19,100,30,5
"3364","AUS4203","WAI954",2019,2,19,95,15,5
"3365","AUS4204","WAI954",2019,1,20,95,8,5
"3366","AUS4204","WAI954",2019,2,20,100,3,5
"3367","Bulgaria_88","WAI954",2019,1,1,30,15,3
"3368","Bulgaria_88","WAI954",2019,2,1,45,15,4
"3369","CPI133872","WAI954",2019,1,5,3,0,1
"3370","CPI133872","WAI954",2019,2,5,5,0,1
"3371","Currawong","WAI954",2019,1,7,3,5,1.5
"3372","Currawong","WAI954",2019,2,7,100,40,5
"3373","Hereward","WAI954",2019,1,6,45,2,3
"3374","Hereward","WAI954",2019,2,6,65,15,4
"3375","Israel_493","WAI954",2019,1,3,15,2,1.5
"3376","Israel_493","WAI954",2019,2,3,100,30,5
"3377","Kavkaz-K4500L.6.A.4","WAI954",2019,1,12,0,0,1
"3378","Kavkaz-K4500L.6.A.4","WAI954",2019,2,12,5,1,1.5
"3379","Lorikeet","WAI954",2019,1,9,2,0,1
"3380","Lorikeet","WAI954",2019,2,9,0,0,1
"3381","MI696","WAI954",2019,1,13,0,0,1
"3382","MI696","WAI954",2019,2,13,50,4,3.5
"3383","Milan","WAI954",2019,1,14,0,0,1
"3384","Milan","WAI954",2019,2,14,28,8,3
"3385","Millewa","WAI954",2019,1,15,3,0,1
"3386","Millewa","WAI954",2019,2,15,12,2,1.5
"3387","Summit","WAI954",2019,1,16,8,2,1
"3388","Summit","WAI954",2019,2,16,38,15,3.5
"3389","Tadorna","WAI954",2019,1,4,3,5,1.5
"3390","Tadorna","WAI954",2019,2,4,70,35,4
"3391","Thornbill","WAI954",2019,1,18,95,15,5
"3392","Thornbill","WAI954",2019,2,18,75,8,3.5
"3393","Vernopolis","WAI954",2019,1,2,65,15,3.5
"3394","Vernopolis","WAI954",2019,2,2,70,35,4
"3395","W7984","WAI954",2019,1,8,2,0,1
"3396","W7984","WAI954",2019,2,8,3,0,1
"3397","WW11288","WAI954",2019,1,17,25,3,2.5
"3398","WW11288","WAI954",2019,2,17,28,4,2.5
"3399","WW2449","WAI954",2019,1,10,100,20,5
"3400","WW2449","WAI954",2019,2,10,90,30,5
"3401","Arina","WAI958",2019,1,11,2,0,1
"3402","Arina","WAI958",2019,2,11,0,0,1
"3403","AUS4203","WAI958",2019,1,19,65,8,3.5
"3404","AUS4203","WAI958",2019,2,19,75,15,4
"3405","AUS4204","WAI958",2019,1,20,25,0,2.5
"3406","AUS4204","WAI958",2019,2,20,90,4,4.5
"3407","Bulgaria_88","WAI958",2019,1,1,5,0,1
"3408","Bulgaria_88","WAI958",2019,2,1,35,1,3
"3409","CPI133872","WAI958",2019,1,5,5,0,1
"3410","CPI133872","WAI958",2019,2,5,2,0,1
"3411","Currawong","WAI958",2019,1,7,0,0,1
"3412","Currawong","WAI958",2019,2,7,3,0,1
"3413","Hereward","WAI958",2019,1,6,0,0,1
"3414","Hereward","WAI958",2019,2,6,100,35,5
"3415","Israel_493","WAI958",2019,1,3,18,5,2
"3416","Israel_493","WAI958",2019,2,3,75,12,4
"3417","Kavkaz-K4500L.6.A.4","WAI958",2019,1,12,0,0,1
"3418","Kavkaz-K4500L.6.A.4","WAI958",2019,2,12,2,0,1
"3419","Lorikeet","WAI958",2019,1,9,8,0,1
"3420","Lorikeet","WAI958",2019,2,9,5,0,1
"3421","MI696","WAI958",2019,1,13,0,0,1
"3422","MI696","WAI958",2019,2,13,12,2,1.5
"3423","Milan","WAI958",2019,1,14,3,0,1
"3424","Milan","WAI958",2019,2,14,3,0,1
"3425","Millewa","WAI958",2019,1,15,3,0,1
"3426","Millewa","WAI958",2019,2,15,80,25,4.5
"3427","Summit","WAI958",2019,1,16,5,0,1
"3428","Summit","WAI958",2019,2,16,5,0,1
"3429","Tadorna","WAI958",2019,1,4,0,0,1
"3430","Tadorna","WAI958",2019,2,4,45,10,3.5
"3431","Thornbill","WAI958",2019,1,18,45,2,3
"3432","Thornbill","WAI958",2019,2,18,85,8,4
"3433","Vernopolis","WAI958",2019,1,2,38,18,3.5
"3434","Vernopolis","WAI958",2019,2,2,100,40,5
"3435","W7984","WAI958",2019,1,8,0,0,1
"3436","W7984","WAI958",2019,2,8,15,0,1.5
"3437","WW11288","WAI958",2019,1,17,25,1,2
"3438","WW11288","WAI958",2019,2,17,15,3,1.5
"3439","WW2449","WAI958",2019,1,10,100,18,5
"3440","WW2449","WAI958",2019,2,10,88,25,5
"3441","Arina","WAI962",2019,1,11,5,1,1.5
"3442","Arina","WAI962",2019,2,11,2,0,1
"3443","AUS4203","WAI962",2019,1,19,65,10,3.5
"3444","AUS4203","WAI962",2019,2,19,100,3,5
"3445","AUS4204","WAI962",2019,1,20,100,8,5
"3446","AUS4204","WAI962",2019,2,20,100,3,5
"3447","Bulgaria_88","WAI962",2019,1,1,3,3,1.5
"3448","Bulgaria_88","WAI962",2019,2,1,25,5,2.5
"3449","CPI133872","WAI962",2019,1,5,3,0,1
"3450","CPI133872","WAI962",2019,2,5,8,2,1.5
"3451","Currawong","WAI962",2019,1,7,85,18,4.5
"3452","Currawong","WAI962",2019,2,7,80,15,4.5
"3453","Hereward","WAI962",2019,1,6,85,25,4.5
"3454","Hereward","WAI962",2019,2,6,15,4,1.5
"3455","Israel_493","WAI962",2019,1,3,23,5,2.5
"3456","Israel_493","WAI962",2019,2,3,30,5,3
"3457","Kavkaz-K4500L.6.A.4","WAI962",2019,1,12,8,1,1.5
"3458","Kavkaz-K4500L.6.A.4","WAI962",2019,2,12,50,5,3.5
"3459","Lorikeet","WAI962",2019,1,9,3,0,1
"3460","Lorikeet","WAI962",2019,2,9,2,0,1
"3461","MI696","WAI962",2019,1,13,2,0,1
"3462","MI696","WAI962",2019,2,13,100,2,5
"3463","Milan","WAI962",2019,1,14,85,50,5
"3464","Milan","WAI962",2019,2,14,28,4,3
"3465","Millewa","WAI962",2019,1,15,15,5,2
"3466","Millewa","WAI962",2019,2,15,85,8,4
"3467","Summit","WAI962",2019,1,16,50,15,3.5
"3468","Summit","WAI962",2019,2,16,85,10,4.5
"3469","Tadorna","WAI962",2019,1,4,5,3,1.5
"3470","Tadorna","WAI962",2019,2,4,45,5,3.5
"3471","Thornbill","WAI962",2019,1,18,75,25,4
"3472","Thornbill","WAI962",2019,2,18,80,5,4
"3473","Vernopolis","WAI962",2019,1,2,100,20,5
"3474","Vernopolis","WAI962",2019,2,2,95,35,5
"3475","W7984","WAI962",2019,1,8,5,2,1.5
"3476","W7984","WAI962",2019,2,8,2,0,1
"3477","WW11288","WAI962",2019,1,17,12,0,1.5
"3478","WW11288","WAI962",2019,2,17,18,3,2
"3479","WW2449","WAI962",2019,1,10,100,40,5
"3480","WW2449","WAI962",2019,2,10,100,25,5
"3481","Arina","WAI964",2019,1,11,2,0,1
"3482","Arina","WAI964",2019,2,11,0,0,1
"3483","AUS4203","WAI964",2019,1,19,100,8,5
"3484","AUS4203","WAI964",2019,2,19,25,8,3
"3485","AUS4204","WAI964",2019,1,20,3,0,1
"3486","AUS4204","WAI964",2019,2,20,90,3,4.5
"3487","Bulgaria_88","WAI964",2019,1,1,0,0,1
"3488","Bulgaria_88","WAI964",2019,2,1,2,0,1
"3489","CPI133872","WAI964",2019,1,5,5,0,1
"3490","CPI133872","WAI964",2019,2,5,10,2,1.5
"3491","Currawong","WAI964",2019,1,7,10,5,1.5
"3492","Currawong","WAI964",2019,2,7,15,4,1.5
"3493","Hereward","WAI964",2019,1,6,3,2,1.5
"3494","Hereward","WAI964",2019,2,6,35,10,3.5
"3495","Israel_493","WAI964",2019,1,3,8,0,1.5
"3496","Israel_493","WAI964",2019,2,3,48,5,3
"3497","Kavkaz-K4500L.6.A.4","WAI964",2019,1,12,2,0,1
"3498","Kavkaz-K4500L.6.A.4","WAI964",2019,2,12,8,1,1
"3499","Lorikeet","WAI964",2019,1,9,2,0,1
"3500","Lorikeet","WAI964",2019,2,9,2,0,1
"3501","MI696","WAI964",2019,1,13,0,0,1
"3502","MI696","WAI964",2019,2,13,8,2,1.5
"3503","Milan","WAI964",2019,1,14,0,0,1
"3504","Milan","WAI964",2019,2,14,15,2,1.5
"3505","Millewa","WAI964",2019,1,15,5,2,1.5
"3506","Millewa","WAI964",2019,2,15,12,8,2
"3507","Summit","WAI964",2019,1,16,18,15,2.5
"3508","Summit","WAI964",2019,2,16,80,30,4.5
"3509","Tadorna","WAI964",2019,1,4,2,0,1
"3510","Tadorna","WAI964",2019,2,4,10,5,2
"3511","Thornbill","WAI964",2019,1,18,1,0,1
"3512","Thornbill","WAI964",2019,2,18,3,0,1
"3513","Vernopolis","WAI964",2019,1,2,65,12,3.5
"3514","Vernopolis","WAI964",2019,2,2,80,8,4
"3515","W7984","WAI964",2019,1,8,3,0,1
"3516","W7984","WAI964",2019,2,8,3,0,1
"3517","WW11288","WAI964",2019,1,17,8,0,1
"3518","WW11288","WAI964",2019,2,17,5,0,1
"3519","WW2449","WAI964",2019,1,10,100,15,5
"3520","WW2449","WAI964",2019,2,10,80,8,4.5
"3521","Arina","WAI965",2019,1,11,2,0,1
"3522","Arina","WAI965",2019,2,11,0,0,1
"3523","AUS4203","WAI965",2019,1,19,100,25,5
"3524","AUS4203","WAI965",2019,2,19,95,5,5
"3525","AUS4204","WAI965",2019,1,20,100,1,5
"3526","AUS4204","WAI965",2019,2,20,10,2,5
"3527","Bulgaria_88","WAI965",2019,1,1,10,0,1.5
"3528","Bulgaria_88","WAI965",2019,2,1,25,8,3
"3529","CPI133872","WAI965",2019,1,5,5,0,1
"3530","CPI133872","WAI965",2019,2,5,8,2,1.5
"3531","Currawong","WAI965",2019,1,7,10,1,1.5
"3532","Currawong","WAI965",2019,2,7,90,25,5
"3533","Hereward","WAI965",2019,1,6,8,2,1.5
"3534","Hereward","WAI965",2019,2,6,90,25,5
"3535","Israel_493","WAI965",2019,1,3,65,15,4
"3536","Israel_493","WAI965",2019,2,3,55,10,3.5
"3537","Kavkaz-K4500L.6.A.4","WAI965",2019,1,12,8,2,1.5
"3538","Kavkaz-K4500L.6.A.4","WAI965",2019,2,12,3,0,1
"3539","Lorikeet","WAI965",2019,1,9,0,0,1
"3540","Lorikeet","WAI965",2019,2,9,1,0,1
"3541","MI696","WAI965",2019,1,13,15,3,1.5
"3542","MI696","WAI965",2019,2,13,5,0,1
"3543","Milan","WAI965",2019,1,14,1,0,1
"3544","Milan","WAI965",2019,2,14,55,5,3.5
"3545","Millewa","WAI965",2019,1,15,1,0,1
"3546","Millewa","WAI965",2019,2,15,45,10,3.5
"3547","Summit","WAI965",2019,1,16,35,8,3
"3548","Summit","WAI965",2019,2,16,55,10,3.5
"3549","Tadorna","WAI965",2019,1,4,25,10,3
"3550","Tadorna","WAI965",2019,2,4,65,5,3.5
"3551","Thornbill","WAI965",2019,1,18,25,3,2.5
"3552","Thornbill","WAI965",2019,2,18,10,0,1
"3553","Vernopolis","WAI965",2019,1,2,5,3,1.5
"3554","Vernopolis","WAI965",2019,2,2,48,8,3.5
"3555","W7984","WAI965",2019,1,8,2,0,1
"3556","W7984","WAI965",2019,2,8,20,3,2
"3557","WW11288","WAI965",2019,1,17,80,12,4
"3558","WW11288","WAI965",2019,2,17,18,3,2
"3559","WW2449","WAI965",2019,1,10,100,30,5
"3560","WW2449","WAI965",2019,2,10,100,10,5
"3561","Arina","WAI971",2019,1,11,2,0,1
"3562","Arina","WAI971",2019,2,11,0,0,1
"3563","AUS4203","WAI971",2019,1,19,88,4,4.5
"3564","AUS4203","WAI971",2019,2,19,70,5,3.5
"3565","AUS4204","WAI971",2019,1,20,100,2,5
"3566","AUS4204","WAI971",2019,2,20,75,3,3.5
"3567","Bulgaria_88","WAI971",2019,1,1,80,20,4.5
"3568","Bulgaria_88","WAI971",2019,2,1,23,4,2
"3569","CPI133872","WAI971",2019,1,5,13,0,1.5
"3570","CPI133872","WAI971",2019,2,5,2,0,1
"3571","Currawong","WAI971",2019,1,7,25,5,2.5
"3572","Currawong","WAI971",2019,2,7,100,25,5
"3573","Hereward","WAI971",2019,1,6,8,1,1.5
"3574","Hereward","WAI971",2019,2,6,30,8,3
"3575","Israel_493","WAI971",2019,1,3,50,5,3.5
"3576","Israel_493","WAI971",2019,2,3,35,8,3
"3577","Kavkaz-K4500L.6.A.4","WAI971",2019,1,12,20,5,2
"3578","Kavkaz-K4500L.6.A.4","WAI971",2019,2,12,15,5,2
"3579","Lorikeet","WAI971",2019,1,9,5,0,1
"3580","Lorikeet","WAI971",2019,2,9,2,0,1
"3581","MI696","WAI971",2019,1,13,100,18,5
"3582","MI696","WAI971",2019,2,13,18,3,2
"3583","Milan","WAI971",2019,1,14,20,2,2
"3584","Milan","WAI971",2019,2,14,35,5,3
"3585","Millewa","WAI971",2019,1,15,95,8,5
"3586","Millewa","WAI971",2019,2,15,80,5,4
"3587","Summit","WAI971",2019,1,16,2,0,1
"3588","Summit","WAI971",2019,2,16,8,3,1.5
"3589","Tadorna","WAI971",2019,1,4,2,0,1
"3590","Tadorna","WAI971",2019,2,4,15,3,1.5
"3591","Thornbill","WAI971",2019,1,18,100,10,5
"3592","Thornbill","WAI971",2019,2,18,95,5,5
"3593","Vernopolis","WAI971",2019,1,2,100,15,5
"3594","Vernopolis","WAI971",2019,2,2,60,8,3.5
"3595","W7984","WAI971",2019,1,8,3,0,1
"3596","W7984","WAI971",2019,2,8,0,0,1
"3597","WW11288","WAI971",2019,1,17,30,2,3
"3598","WW11288","WAI971",2019,2,17,30,3,3
"3599","WW2449","WAI971",2019,1,10,100,30,5
"3600","WW2449","WAI971",2019,2,10,55,8,3.5
"3601","Arina","WAI978",2019,1,11,2,0,1
"3602","Arina","WAI978",2019,2,11,0,0,1
"3603","AUS4203","WAI978",2019,1,19,8,0,1
"3604","AUS4203","WAI978",2019,2,19,8,0,1.5
"3605","AUS4204","WAI978",2019,1,20,100,15,5
"3606","AUS4204","WAI978",2019,2,20,100,3,5
"3607","Bulgaria_88","WAI978",2019,1,1,25,12,3
"3608","Bulgaria_88","WAI978",2019,2,1,0,0,1
"3609","CPI133872","WAI978",2019,1,5,8,0,1
"3610","CPI133872","WAI978",2019,2,5,3,0,1
"3611","Currawong","WAI978",2019,1,7,0,0,1
"3613","Hereward","WAI978",2019,1,6,2,0,1
"3614","Hereward","WAI978",2019,2,6,45,15,3.5
"3615","Israel_493","WAI978",2019,1,3,65,25,4
"3616","Israel_493","WAI978",2019,2,3,25,8,2.5
"3617","Kavkaz-K4500L.6.A.4","WAI978",2019,1,12,0,0,1
"3618","Kavkaz-K4500L.6.A.4","WAI978",2019,2,12,0,0,1
"3619","Lorikeet","WAI978",2019,1,9,0,0,1
"3620","Lorikeet","WAI978",2019,2,9,1,0,1
"3621","MI696","WAI978",2019,1,13,0,0,1
"3622","MI696","WAI978",2019,2,13,2,0,1
"3623","Milan","WAI978",2019,1,14,0,0,1
"3624","Milan","WAI978",2019,2,14,2,0,1
"3625","Millewa","WAI978",2019,1,15,5,0,1
"3626","Millewa","WAI978",2019,2,15,35,5,3
"3627","Summit","WAI978",2019,1,16,0,0,1
"3628","Summit","WAI978",2019,2,16,8,5,1.5
"3629","Tadorna","WAI978",2019,1,4,25,5,2.5
"3630","Tadorna","WAI978",2019,2,4,0,0,1
"3631","Thornbill","WAI978",2019,1,18,65,35,4.5
"3632","Thornbill","WAI978",2019,2,18,85,10,4
"3633","Vernopolis","WAI978",2019,1,2,8,5,2
"3634","Vernopolis","WAI978",2019,2,2,100,40,5
"3635","W7984","WAI978",2019,1,8,0,0,1
"3636","W7984","WAI978",2019,2,8,0,0,1
"3637","WW11288","WAI978",2019,1,17,2,0,1
"3638","WW11288","WAI978",2019,2,17,35,5,3
"3639","WW2449","WAI978",2019,1,10,95,23,5
"3640","WW2449","WAI978",2019,2,10,25,12,3
"3641","Arina","WAI986",2019,1,11,8,0,1
"3642","Arina","WAI986",2019,2,11,1,0,1
"3643","AUS4203","WAI986",2019,1,19,85,8,4
"3644","AUS4203","WAI986",2019,2,19,45,5,3
"3645","AUS4204","WAI986",2019,1,20,100,3,5
"3646","AUS4204","WAI986",2019,2,20,78,12,4
"3647","Bulgaria_88","WAI986",2019,1,1,15,4,2
"3648","Bulgaria_88","WAI986",2019,2,1,18,3,2
"3649","CPI133872","WAI986",2019,1,5,3,0,1
"3650","CPI133872","WAI986",2019,2,5,2,0,1
"3651","Currawong","WAI986",2019,1,7,2,0,1
"3652","Currawong","WAI986",2019,2,7,80,25,4.5
"3653","Hereward","WAI986",2019,1,6,15,2,1.5
"3654","Hereward","WAI986",2019,2,6,80,18,4.5
"3655","Israel_493","WAI986",2019,1,3,25,5,2.5
"3656","Israel_493","WAI986",2019,2,3,45,8,3.5
"3657","Kavkaz-K4500L.6.A.4","WAI986",2019,1,12,0,0,1
"3658","Kavkaz-K4500L.6.A.4","WAI986",2019,2,12,2,0,1
"3659","Lorikeet","WAI986",2019,1,9,2,0,1
"3660","Lorikeet","WAI986",2019,2,9,0,0,1
"3661","MI696","WAI986",2019,1,13,0,0,1
"3662","MI696","WAI986",2019,2,13,8,0,1
"3663","Milan","WAI986",2019,1,14,33,8,3
"3664","Milan","WAI986",2019,2,14,40,8,3
"3665","Millewa","WAI986",2019,1,15,12,5,1.5
"3666","Millewa","WAI986",2019,2,15,10,2,1.5
"3667","Summit","WAI986",2019,1,16,2,0,1
"3668","Summit","WAI986",2019,2,16,70,10,3.5
"3669","Tadorna","WAI986",2019,1,4,20,4,2
"3670","Tadorna","WAI986",2019,2,4,45,5,3
"3671","Thornbill","WAI986",2019,1,18,50,4,3.5
"3672","Thornbill","WAI986",2019,2,18,20,2,2
"3673","Vernopolis","WAI986",2019,1,2,55,8,3.5
"3674","Vernopolis","WAI986",2019,2,2,35,3,3
"3675","W7984","WAI986",2019,1,8,3,0,1
"3676","W7984","WAI986",2019,2,8,0,0,1
"3677","WW11288","WAI986",2019,1,17,25,2,2.5
"3678","WW11288","WAI986",2019,2,17,38,5,3
"3679","WW2449","WAI986",2019,1,10,100,30,5
"3680","WW2449","WAI986",2019,2,10,85,8,4
"3681","Arina","WAI992",2019,1,11,0,0,1
"3682","Arina","WAI992",2019,2,11,1,0,1
"3683","AUS4203","WAI992",2019,1,19,85,18,4.5
"3684","AUS4203","WAI992",2019,2,19,35,5,3
"3685","AUS4204","WAI992",2019,1,20,100,4,5
"3686","AUS4204","WAI992",2019,2,20,85,2,4
"3687","Bulgaria_88","WAI992",2019,1,1,85,40,4.5
"3688","Bulgaria_88","WAI992",2019,2,1,25,5,2.5
"3689","CPI133872","WAI992",2019,1,5,5,0,1
"3690","CPI133872","WAI992",2019,2,5,5,0,1
"3691","Currawong","WAI992",2019,1,7,0,0,1
"3692","Currawong","WAI992",2019,2,7,18,5,2
"3693","Hereward","WAI992",2019,1,6,10,3,1.5
"3694","Hereward","WAI992",2019,2,6,25,5,2.5
"3695","Israel_493","WAI992",2019,1,3,25,5,2.5
"3696","Israel_493","WAI992",2019,2,3,45,8,3
"3697","Kavkaz-K4500L.6.A.4","WAI992",2019,1,12,2,0,1
"3698","Kavkaz-K4500L.6.A.4","WAI992",2019,2,12,5,2,1.5
"3699","Lorikeet","WAI992",2019,1,9,0,0,1
"3700","Lorikeet","WAI992",2019,2,9,1,0,1
"3701","MI696","WAI992",2019,1,13,5,2,1.5
"3702","MI696","WAI992",2019,2,13,1,0,1
"3703","Milan","WAI992",2019,1,14,45,5,3
"3704","Milan","WAI992",2019,2,14,2,0,1
